L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,attack_cat
48148,23,6,77.0,9810,16,256,6,19,19,19,0,0,0,254,255,1500,40,40,1500,9810.0,256.0,4729,4,0,0,78480000,2048000,14,2,0,0,6,16383,16383,30976,121,0,0,0,0.0,1,DoS
7212,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
49152,6979,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
41021,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
59694,80,6,7.0,6410,114,343892,236,26,26,26,0,0,0,31,32,1500,52,52,1500,6410.0,343892.0,289,1,170338,115,51280000,2751136000,116,0,6,0,228,65160,7240,8448,33,0,0,0,0.0,0,Benign
8351,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
9476,26343,6,0.0,320,6,1858,8,27,19,27,0,0,0,31,32,769,52,52,769,320.0,1858.0,0,0,769,1,2560000,14864000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
65412,21,6,1.0,1817,33,2511,35,24,24,24,4294951,16,16,31,32,106,52,52,106,2264.0,2753.0,436,7,793,9,3536000,2432000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
3404,53,17,0.0,130,2,162,2,0,0,0,4294952,15,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,64000,1296000,4,0,0,0,0,0,0,0,0,43241,1,60,0.0,0,Benign
33300,53849,6,0.0,3390,56,44134,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,44134.0,547,6,21647,21,27120000,353072000,82,0,0,0,32,36200,14480,8960,35,0,0,0,0.0,0,Benign
52927,47426,6,0.0,2438,38,19414,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19414.0,539,6,9287,12,19504000,155312000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0,Benign
60602,21,6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0,Benign
44931,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,2598,1,60,0.0,0,Benign
62959,21,6,1.0,389,9,434,8,17,17,17,0,0,0,254,255,74,40,40,74,684.0,670.0,110,2,137,2,3736000,3800000,26,0,0,0,0,16383,16383,28160,110,0,0,0,0.0,1,Fuzzers
62757,14219,6,0.0,2750,44,26406,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26406.0,539,6,12783,15,22000000,211248000,72,0,0,0,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
6989,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
22877,64866,6,0.0,4014,68,58994,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,58994.0,547,6,29077,27,32112000,471952000,94,0,0,4,40,44888,14480,8960,35,0,0,0,0.0,0,Benign
15497,31861,6,0.0,8928,14,424,8,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,424.0,4252,3,0,0,71424000,3392000,16,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
36106,23754,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
3214,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
26586,111,17,0.0,568,4,312,4,0,0,0,4294951,16,16,31,32,142,76,76,142,568.0,312.0,0,0,0,0,264000,144000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
18318,21,6,1.0,2487,45,3500,50,25,25,25,4294951,16,16,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,1656000,1968000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
38704,21,6,0.0,215,5,408,5,24,24,16,0,0,0,62,63,108,48,48,108,510.0,688.0,103,2,176,2,3264000,4368000,19,0,0,0,0,16383,16383,26368,103,0,0,0,227.0,1,Exploits
54879,6881,6,0.0,1332,12,1322,12,26,26,26,0,0,0,31,32,329,52,52,329,1332.0,1322.0,506,3,449,2,10656000,10576000,20,0,4,0,0,7240,10136,64000,250,0,0,0,0.0,0,Benign
12065,39836,6,0.0,2558,40,23470,42,27,27,27,0,0,0,31,32,1358,52,52,1358,2558.0,23470.0,547,6,11315,13,20464000,187760000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0,Benign
8492,5190,6,0.0,3744,48,19084,52,27,27,27,0,0,0,31,32,1412,52,52,1412,3744.0,19084.0,1140,10,8914,14,29952000,152672000,82,2,4,2,10,26064,20272,29696,116,0,0,0,0.0,0,Benign
24288,25,6,3.0,37146,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37146.0,3276.0,18101,17,958,7,297168000,26208000,64,2,2,0,24,15928,30408,46336,181,0,0,0,0.0,0,Benign
54008,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
59482,6881,6,0.0,12934,224,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,12934.0,548216.0,1679,20,272908,196,103472000,90760704,274,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0,Benign
59566,25,6,3.0,37262,52,3380,42,27,27,27,4294952,15,15,31,32,1500,52,52,1500,37262.0,3380.0,18159,17,958,7,18624000,1688000,66,2,2,0,24,15928,30408,61184,239,0,0,0,0.0,0,Benign
62199,59754,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
6307,4302,6,0.0,4862,84,80646,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,80646.0,555,6,39903,35,38896000,645168000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0,Benign
23972,54475,6,0.0,8928,14,320,6,27,27,19,4294952,15,15,31,32,1500,52,52,1500,62162710.0,112208.0,4252,3,0,0,30704000,1072000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
11581,37974,6,0.0,4344,26,2976,28,27,27,27,0,0,0,31,32,856,52,52,856,4344.0,2976.0,1804,6,1068,6,34752000,23808000,32,18,2,2,0,14480,14480,3072,12,0,0,0,0.0,0,Benign
23587,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
8013,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,47848,1,60,0.0,0,Benign
1652,143,6,4.0,7814,122,15240,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7814.0,15240.0,2239,29,5952,31,62512000,121920000,222,16,6,2,2,50680,47784,48896,191,0,0,0,0.0,0,Benign
13874,41696,6,0.0,2438,38,16920,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,16920.0,539,6,8040,11,19504000,135360000,64,0,0,2,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
34852,21,6,1.0,9,1,108,1,24,24,0,0,0,0,62,63,108,48,48,108,304.0,386.0,0,0,0,0,2432000,3088000,11,0,0,0,0,0,16383,0,0,0,0,0,331.0,1,Exploits
9446,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
49792,46150,6,0.0,4976,28,3080,30,27,27,27,0,0,0,31,32,1120,52,52,1120,4976.0,3080.0,2068,6,1068,6,39808000,24640000,36,18,2,0,2,14480,14480,5120,20,0,0,0,0.0,0,Benign
30603,25,6,0.0,195172,164,2470,40,27,27,19,4294952,15,15,62,63,1500,40,40,1500,195172.0,2470.0,97410,78,707,7,97584000,1232000,64,2,10,2,126,16383,16383,33281,130,0,0,0,0.0,1,Exploits
1532,63945,6,0.0,2438,38,19242,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19242.0,539,6,9201,12,19504000,153936000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0,Benign
6093,22,6,92.0,12472,70,12820,62,27,27,27,0,0,0,31,32,1012,52,52,1012,12472.0,12820.0,5244,16,5626,16,99776000,102560000,98,10,6,18,0,28960,28960,31744,124,0,0,0,0.0,0,Benign
56109,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
2678,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
1612,21,6,1.0,1493,27,2054,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2296.0,378,6,610,7,9544000,10776000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
59996,65479,6,0.0,3718,62,46932,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3718.0,46932.0,555,6,23046,23,29744000,375456000,88,0,0,6,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
38120,63758,6,0.0,4238,72,66608,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,66608.0,555,6,32884,29,33904000,532864000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0,Benign
59506,1500,6,0.0,856,12,492,8,19,19,19,0,0,0,254,255,208,40,40,208,856.0,492.0,252,2,118,1,6848000,3936000,18,2,0,0,0,16383,16383,64512,252,0,0,0,0.0,1,Exploits
57393,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
12187,5190,6,0.0,4908,34,2344,24,27,27,27,0,0,0,31,32,1264,52,52,1264,4908.0,2344.0,1982,8,804,5,39264000,18752000,52,0,4,0,2,13032,17376,48640,190,0,0,0,0.0,0,Benign
36467,21,6,1.0,547,11,698,9,24,24,16,0,0,0,62,63,108,40,40,108,842.0,992.0,229,4,324,4,4272000,5632000,29,0,0,0,0,16383,16383,58624,229,0,0,0,213.0,1,Exploits
34454,6029,17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
47870,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,8027,1,60,0.0,0,Benign
1504,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,41029,1,60,0.0,0,Benign
39889,11513,6,0.0,320,6,1818,8,27,19,27,0,0,0,31,32,749,52,52,749,320.0,1818.0,0,0,749,1,2560000,14544000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
29467,27606,6,0.0,2854,46,29196,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29196.0,539,6,14178,16,22832000,233568000,72,2,0,0,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
37542,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
28237,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
4204,33110,17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
2797,143,6,4.0,7808,122,14996,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7808.0,14996.0,2236,29,5830,31,62464000,119968000,222,18,4,2,2,50680,47784,48128,188,0,0,0,0.0,0,Benign
1992,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
55369,15207,17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
58168,57737,6,0.0,3182,52,36282,54,27,27,27,0,0,0,31,32,1352,52,52,1352,3182.0,36282.0,547,6,17721,19,25456000,290256000,78,0,4,0,24,33304,14480,8960,35,0,0,0,0.0,0,Benign
25534,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
28581,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
24949,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
8290,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
61701,59739,6,0.0,3614,60,50192,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,50192.0,555,6,24676,23,28912000,401536000,86,0,0,0,36,39096,14480,11008,43,0,0,0,0.0,0,Benign
10614,41336,6,0.0,4238,72,66846,74,27,27,27,0,0,0,31,32,1378,52,52,1378,4238.0,66846.0,555,6,33003,29,33904000,534768000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0,Benign
42787,11888,17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
23973,62120,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
63125,80,6,7.0,1044,8,824,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,824.0,362,1,200,1,8352000,6592000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0,Benign
39325,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
51315,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
56429,55098,6,0.0,2216,16,2420,21,27,27,27,0,0,0,31,32,280,52,52,280,2216.0,2420.0,948,5,824,5,17728000,19360000,18,17,2,0,0,14480,14480,46080,180,0,0,0,0.0,0,Benign
51980,21,6,1.0,1251,23,1751,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1993.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
2841,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
29211,21,6,1.0,1817,33,2511,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2753.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
52266,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,27023,1,60,0.0,0,Benign
48221,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,6648,1,60,0.0,0,Benign
57949,24940,6,0.0,3390,56,41676,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41676.0,547,6,20418,21,27120000,333408000,82,0,4,0,28,36200,14480,8960,35,0,0,0,0.0,0,Benign
15820,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
23651,80,6,7.0,1684,14,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,792000,4784000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
49392,1478,6,0.0,536,10,256,6,19,19,19,0,0,0,254,255,92,40,40,92,536.0,256.0,92,1,0,0,4288000,2048000,16,0,0,0,0,16383,16383,23552,92,0,0,0,0.0,1,DoS
56848,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
2140,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
23357,62516,17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
10054,44828,6,0.0,3614,60,47722,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,47722.0,555,6,23441,23,28912000,381776000,86,0,0,6,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
45504,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
53307,25,6,3.0,37496,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37496.0,3276.0,18276,17,958,7,299968000,26208000,64,2,2,0,24,15928,30408,25600,100,0,0,0,0.0,0,Benign
50429,21,6,1.0,2383,43,3230,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3472.0,563,9,1066,12,12760000,14960000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
12632,19509,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
4732,46197,6,0.0,320,6,1932,8,27,19,27,0,0,0,31,32,806,52,52,806,320.0,1932.0,0,0,806,1,2560000,15456000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
47318,21,6,1.0,2059,37,2814,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3056.0,505,8,886,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
45006,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
20054,61545,6,0.0,2334,36,16446,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,16446.0,539,6,7803,11,18672000,131568000,62,0,0,2,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
52448,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
36838,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
27324,18204,6,0.0,8928,14,424,8,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,424.0,4252,3,0,0,71424000,3392000,16,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
10816,32664,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
53802,143,6,4.0,7818,122,14598,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,14598.0,2241,29,5631,31,62544000,116784000,222,20,4,0,2,50680,47784,49408,193,0,0,0,0.0,0,Benign
64040,37289,6,0.0,2438,38,16920,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,16920.0,539,6,8040,11,19504000,135360000,64,0,0,2,10,21720,14480,6912,27,0,0,0,0.0,0,Benign
51048,6881,6,0.0,17472,308,708000,560,27,27,27,4294951,16,16,31,32,1500,52,52,1500,17472.0,708000.0,2024,25,352540,252,8216000,333176000,368,0,4,40,456,65160,41992,59392,232,0,0,0,0.0,0,Benign
6576,48573,6,0.0,2750,44,27278,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,27278.0,539,6,13167,15,22000000,218224000,72,0,2,0,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
40390,80,6,7.0,19098,358,1087900,746,27,27,27,4294936,31,31,31,32,1500,52,52,1500,19098.0,1087900.0,289,1,543738,369,4768000,271968000,364,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
37244,21,6,1.0,261,5,469,7,24,24,24,4294951,0,16,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,504000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
14552,39047,6,0.0,3390,56,41008,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41008.0,547,6,20084,21,27120000,328064000,82,0,4,0,28,36200,14480,8960,35,0,0,0,0.0,0,Benign
28609,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
39586,65188,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
43810,22,6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
57059,5190,6,0.0,1920,22,4312,24,27,27,27,4294951,16,16,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,896000,2024000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
61265,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,19188,1,60,0.0,0,Benign
7381,25403,6,0.0,4118,70,57846,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4118.0,57846.0,547,6,28503,27,32944000,462768000,96,0,4,0,40,44888,14480,8960,35,0,0,0,0.0,0,Benign
20780,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
15546,13373,6,0.0,2974,48,31400,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,31400.0,547,6,15280,17,23792000,251200000,74,0,0,4,20,30408,14480,8960,35,0,0,0,0.0,0,Benign
18999,21,6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
21028,21,6,1.0,1251,23,1751,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1993.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
15151,1793,6,0.0,2542,40,23278,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23278.0,539,6,11219,13,20336000,186224000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
17978,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
17597,2627,6,0.0,320,6,1900,8,27,19,27,0,0,0,31,32,790,52,52,790,320.0,1900.0,0,0,790,1,2560000,15200000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
61425,8009,6,139.0,240,6,80,2,19,19,18,0,0,0,254,255,40,40,40,40,240.0,80.0,0,0,0,0,1920000,640000,8,0,0,0,0,16383,16383,0,0,0,0,0,0.0,0,Benign
